date,close,company
2020-01-01,101.07798941731942,habl
2020-01-02,100.12439801516078,habl
2020-01-03,106.56857877178506,habl
2020-01-04,111.12190492022727,habl
2020-01-05,113.09931736084025,habl
2020-01-06,111.35117844738154,habl
2020-01-07,110.57875011756086,habl
2020-01-08,119.75559144521955,habl
2020-01-09,121.59182202810241,habl
2020-01-10,122.35361157411833,habl
2020-01-11,129.51018157132,habl
2020-01-12,130.4171685494921,habl
2020-01-13,126.32702993897902,habl
2020-01-14,121.22481038331271,habl
2020-01-15,121.8165964489136,habl
2020-01-16,119.30377741862777,habl
2020-01-17,112.01233451034281,habl
2020-01-18,107.77475826766634,habl
2020-01-19,105.65648178917886,habl
2020-01-20,107.05667248678023,habl
2020-01-21,112.51103349838627,habl
2020-01-22,111.36996086169813,habl
2020-01-23,105.05314800395087,habl
2020-01-24,106.02110121825326,habl
2020-01-25,100.78181191272472,habl
2020-01-26,99.85972390833192,habl
2020-01-27,100.59085570426096,habl
2020-01-28,108.12441348041183,habl
2020-01-29,106.74362273330097,habl
2020-01-30,108.94354087157696,habl
2020-01-31,107.66838195745268,habl
2020-02-01,98.17189034265093,habl
2020-02-02,99.72906642072931,habl
2020-02-03,101.80896161855756,habl
2020-02-04,93.78461626375822,habl
2020-02-05,92.85869120738867,habl
2020-02-06,92.42039712656648,habl
2020-02-07,90.56363196292125,habl
2020-02-08,85.41361514686588,habl
2020-02-09,88.02461755875652,habl
2020-02-10,88.70342401593628,habl
2020-02-11,89.49476811487853,habl
2020-02-12,86.1723162562004,habl
2020-02-13,90.0348413951481,habl
2020-02-14,90.11852965576499,habl
2020-02-15,86.10403235720106,habl
2020-02-16,88.01938255257605,habl
2020-02-17,82.41802235966269,habl
2020-02-18,84.25949488744877,habl
2020-02-19,85.31186096348426,habl
2020-02-20,82.67083579529555,habl
2020-02-21,83.21028350217888,habl
2020-02-22,80.83927951356935,habl
2020-02-23,81.7507757359513,habl
2020-02-24,78.19401843635725,habl
2020-02-25,85.60336464143113,habl
2020-02-26,85.33404794312317,habl
2020-02-27,84.127290179642,habl
2020-02-28,80.8355427042336,habl
2020-02-29,81.58252886286611,habl
2020-03-01,85.08023314242759,habl
2020-03-02,87.77333237115138,habl
2020-03-03,89.49197504328649,habl
2020-03-04,88.16396821507696,habl
2020-03-05,86.92985429962374,habl
2020-03-06,88.61798363285901,habl
2020-03-07,88.83920163172812,habl
2020-03-08,93.6206166174176,habl
2020-03-09,98.61132361057696,habl
2020-03-10,104.47083042941642,habl
2020-03-11,97.85910356406515,habl
2020-03-12,101.51609598245915,habl
2020-03-13,106.51473595232605,habl
2020-03-14,105.54275175180548,habl
2020-03-15,107.80162017795807,habl
2020-03-16,113.75188000958973,habl
2020-03-17,103.96914436133511,habl
2020-03-18,97.99704637348319,habl
2020-03-19,95.87699968880999,habl
2020-03-20,98.50779048766655,habl
2020-03-21,95.10166582185282,habl
2020-03-22,96.28643336685079,habl
2020-03-23,96.85448237930746,habl
2020-03-24,99.92877498897563,habl
2020-03-25,97.01195050782142,habl
2020-03-26,93.42628652700483,habl
2020-03-27,94.77930662265177,habl
2020-03-28,91.54379182939962,habl
2020-03-29,95.60227573688096,habl
2020-03-30,93.60585147718254,habl
2020-03-31,91.54745117510645,habl
2020-04-01,87.09140125369238,habl
2020-04-02,90.75617912584228,habl
2020-04-03,101.53171503771698,habl
2020-04-04,108.65028752789891,habl
2020-04-05,98.81379577113798,habl
2020-04-06,97.82996283375702,habl
2020-04-07,102.11159754048577,habl
2020-04-08,95.93136336519511,habl
2020-04-09,97.15577934988028,habl
2020-04-10,95.67525400187115,habl
2020-04-11,84.30595052285307,habl
2020-04-12,87.42307271182189,habl
2020-04-13,90.98776092943284,habl
2020-04-14,94.79858538640569,habl
2020-04-15,90.99041634604781,habl
2020-04-16,89.81596267238312,habl
2020-04-17,92.42398808449077,habl
2020-04-18,93.62910775407737,habl
2020-04-19,96.82596879185334,habl
2020-04-20,98.9032915874409,habl
2020-04-21,96.89575752689426,habl
2020-04-22,101.3535057433462,habl
2020-04-23,101.52529889906616,habl
2020-04-24,103.05688130361823,habl
2020-04-25,111.99459880250895,habl
2020-04-26,112.1942417863027,habl
2020-04-27,111.76109100795541,habl
2020-04-28,110.1982901765101,habl
2020-04-29,114.7114596784146,habl
2020-04-30,109.32210651992665,habl
2020-05-01,104.94821956438913,habl
2020-05-02,106.32299856490533,habl
2020-05-03,110.15037173438114,habl
2020-05-04,114.00870098539181,habl
2020-05-05,119.32904073802632,habl
2020-05-06,110.38965376027281,habl
2020-05-07,114.67230651496432,habl
2020-05-08,117.45338086671156,habl
2020-05-09,122.00831661579541,habl
2020-05-10,124.0773448796916,habl
